database,Subject,Identified_features,Original_Tags,Generated_Tags
ajiosmart,SALE: Brand Edit â€“ Min. 40% off,"brand,discount,sale,min_max","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,The Everything on Sale SALE â€“ Flat 40-70% off,"discount,sale",cat_discount,cat_discount
ajiosmart,Trending around the world,,cat_other,cat_other
ajiosmart,Footwear at elevated styles and grounded prices,"product_category,price,style",cat_productcategory,cat_productcategory
ajiosmart,Go ahead and flaunt!,before,cat_other,cat_other
ajiosmart,Hot new discovery!,new,cat_other,cat_other
ajiosmart,Your search ends here!,you,cat_other,cat_other
ajiosmart,This Eid dazzle with style,"special_day,style",cat_special,cat_special
ajiosmart,The stylish front line,style,cat_other,cat_other
ajiosmart,When black meets white,question,cat_other,cat_other
ajiosmart,Make a dash for this flash,get,cat_other,cat_other
ajiosmart,Do the Tango! AJIO Footwear exclusives,product_category,cat_productcategory,cat_productcategory
ajiosmart,Make fitness your lifestyle!,"get,product_category,you",cat_productcategory,cat_productcategory
ajiosmart,Flat 30% off on brands from Lifestyle,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,Style made easy!,style,cat_other,cat_other
ajiosmart,A fresh burst of Summer,"new,season",cat_seasonal,cat_seasonal
ajiosmart,Sharing the hashtag AJIOlove! Surprise inside just for you.,"#,surprise,you",cat_other,cat_other
ajiosmart,Just as refreshing as the fresh showers this summer,"new,enjoy,season",cat_seasonal,cat_seasonal
ajiosmart,The Monsoon edit is here! Use TAKE1000 to get Rs1000 off,"discount,get,season","cat_discount,cat_seasonal","cat_discount,cat_seasonal"
ajiosmart,"Monoclash! The perfect pair, trending now.",recommendation,cat_other,cat_other
ajiosmart,AJIO Own top styles under â‚¹999! Use TAKE500 for Rs.500 off,"amount,budget,discount,style",cat_discount,cat_discount
ajiosmart,Gadgets to go! Buy fashion tech and get Rs.1000 OFF on airfares,"amount,budget,discount,fashion,get,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Get these before the monsoon madness begins!,"before,get,season",cat_seasonal,cat_seasonal
ajiosmart,AJIO Own Best Sellers at FLAT 30-50% OFF!,discount,cat_discount,cat_discount
ajiosmart,Min. 50% OFF on Jeans and Trousers at The Handpicked Sale!,"discount,sale,product_category,min_max","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Brand New Edition of hashtag AJIOStyleTribe! Discover more inside,"#,brand,extra,new",cat_brand,cat_brand
ajiosmart,AJIO Own essentials at flat 62% OFF! Plus more inside.,"extra,discount,collection",cat_discount,cat_discount
ajiosmart,Just launched! The 4 brands you won’t regret splurging on.,"brand,launch,you",cat_brand,cat_brand
ajiosmart,Keepin’ it UNREAL! Shop now at min.60% OFF now.,"discount,min_max",cat_discount,cat_discount
ajiosmart,Everything for less than Rs. 699! Be a smart shopper!,"amount,budget,discount",cat_discount,cat_discount
ajiosmart,Flat 40-70% off. It’s now or never!,discount,cat_discount,cat_discount
ajiosmart,Update your wardrobe with 55% off on gotta-own styles,"discount,get,style,you",cat_discount,cat_discount
ajiosmart,Up to 70% off on Levi’s. Today only!,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,Make AJIO Own your own at Min. 64% off!,"discount,get,min_max,you",cat_discount,cat_discount
ajiosmart,"Buy 2 tees, get 60% off. 3-4 July only, so hurry!","discount,get,product_category,month","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,hashtag AJIOstyleTribe: Gender fluid dressing by Elton J Fernandez,"#,product_category",cat_productcategory,cat_productcategory
ajiosmart,Snag 60% off on kurtas and tees: 3-4 July only!,"discount,product_category,month","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Extra 40-50% on wardrobe winners! Shop ‘em all,"extra,discount",cat_discount,cat_discount
ajiosmart,60-80% Off: Just the kind of Clearance you need!,"clear,discount,want,you","cat_discount,cat_exchange_clearance","cat_discount,cat_exchange_clearance"
ajiosmart,"Extra 45-55% off, buy 3 at 60% off, and more!","extra,discount",cat_discount,cat_discount
ajiosmart,Take the Indie route with Min. 60% off,"discount,get,product_category,min_max","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,All the brands you ❤️ at flat 50-80% off!,"brand,discount,you","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,"hashtag AJIOrecommends camo, knits, and cool casuals","#,product_category",cat_productcategory,cat_productcategory
ajiosmart,"hashtag AJIOrecommends boho, pastels, white and gold shoes","#,product_category",cat_productcategory,cat_productcategory
ajiosmart,"hashtag AJIOrecommends camo, boho, pastels, etc.","#,product_category",cat_productcategory,cat_productcategory
ajiosmart,Flat 64% off: Exclusively for you!,"discount,you",cat_discount,cat_discount
ajiosmart,Epic Blowout: Up to 70% off on international brands,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,"hashtag AJIOrecommends: Handpainted dupattas, tribal jewellery, and more!","#,extra,product_category",cat_productcategory,cat_productcategory
ajiosmart,Min. 57% off for 72 hours only. Act NOW!,"discount,min_max",cat_discount,cat_discount
ajiosmart,Last day to get flat 64% off on everything. Hurry up!,"discount,get",cat_discount,cat_discount
ajiosmart,"New styles added to Quiksilver, Superdry, Steve Madden and many more!","brand,extra,new,style",cat_brand,cat_brand
ajiosmart,Clearance: Grab 50-80% off on top brands,"brand,clear,discount,get","cat_discount,cat_brand,cat_exchange_clearance","cat_discount,cat_brand,cat_exchange_clearance"
ajiosmart,Flat 50-80% off + Lots of other offers on 70K+ styles!,"deal,discount,style",cat_discount,cat_discount
ajiosmart,"Min. 67% off on AJIO Own! 12 hrs only, so hurry.","discount,min_max",cat_discount,cat_discount
ajiosmart,Min. 60% off on our statement-making Indie collection,"discount,product_category,min_max,collection","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,"hashtag AJIOrecommends: Dark casuals, travelwear, slip-ons","#,product_category",cat_productcategory,cat_productcategory
ajiosmart,"hashtag AJIOrecommends: Dark florals, pointy pumps, ethnic workwear","#,product_category",cat_productcategory,cat_productcategory
ajiosmart,"hashtag AJIOrecommends: Dark casuals and floral prints, slip-ons, etc.","#,product_category",cat_productcategory,cat_productcategory
ajiosmart,We Hate Breaking Up💔,we,cat_other,cat_other
ajiosmart,Get fit with up to 70% off on stylish activewear,"discount,get,product_category,style","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Flat 60-80% off: Massive Clearance Sale!,"clear,discount,sale","cat_discount,cat_exchange_clearance","cat_discount,cat_exchange_clearance"
ajiosmart,"Min. 65% off on everything! 12 hours only, so hurry!","discount,min_max",cat_discount,cat_discount
ajiosmart,Last day to grab Min. 42% off on new arrivals by top brands!,"brand,discount,get,min_max,new,launch","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,What does Min. 58% off mean? A whole new wardrobe!,"discount,min_max,new",cat_discount,cat_discount
ajiosmart,Min. 62% off on Indie: Feel the spirit of freedom,"discount,product_category,min_max,special_day","cat_discount,cat_special,cat_productcategory","cat_discount,cat_special,cat_productcategory"
ajiosmart,Snag 40-70% off on gotta-have shoes this season,"discount,get,product_category,season","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
ajiosmart,Flat 50% off on must-haves by your fave brands,"brand,discount,you","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,Shirts to go from Monday to Saturday,"weekend,product_category,weekday","cat_weekend,cat_productcategory","cat_weekend,cat_productcategory"
ajiosmart,"hashtag AJIOrecommends: Retro looks, blue shoes, animal prints","#,color,product_category",cat_productcategory,cat_productcategory
ajiosmart,"hashtag AJIOrecommends: Work sneakers, retro looks, blue shoes, etc.","#,color,product_category",cat_productcategory,cat_productcategory
ajiosmart,12 hours to grab 65% OFF. Shop the flash sale now!,"discount,get,sale",cat_discount,cat_discount
ajiosmart,Grab everything at Min. 61% off!,"discount,get,min_max",cat_discount,cat_discount
ajiosmart,Price-drop alert: Min. 40-70% off on the hottest brands,"brand,budget,discount,min_max,price","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,6 new brands to give you a taste of premium fashion,"brand,fashion,love,new,you",cat_brand,cat_brand
ajiosmart,"Under 999 Store: Explore tees, shirts, and jeans","accumulate,discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Min. 62% off on Indie: Stay connected with your roots,"discount,product_category,min_max,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Rs. 2200 off on everything you need right now!,"amount,budget,discount,want,you",cat_discount,cat_discount
ajiosmart,"hashtag AJIOrecommends: Sneakers, typography, and fun prints","#,happy,product_category",cat_productcategory,cat_productcategory
ajiosmart,"hashtag AJIOrecommends: Freedom colours, stripes, and partywear","#,color,product_category,special_day",cat_productcategory,cat_productcategory
ajiosmart,"hashtag AJIOrecommends: Stripes, sneakers, partywear, etc.","#,product_category",cat_productcategory,cat_productcategory
ajiosmart,Extra 35-45% off on styles your wardrobe needs NOW!,"extra,discount,style,you",cat_discount,cat_discount
ajiosmart,"Extra 15% off on Autumn/Winter ’18 styles: Tees, shirts, denims","extra,discount,product_category,season,style","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
ajiosmart,"Extra 15% off on Autumn/Winter ’18 styles: Tops, dresses, kurtas","extra,discount,product_category,season,style","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
ajiosmart,Extra 15% off on the latest Autumn/Winter collection!,"extra,discount,new,season,collection","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
ajiosmart,Flat 60-80% off: A Clearance like no other!,"clear,discount","cat_discount,cat_exchange_clearance","cat_discount,cat_exchange_clearance"
ajiosmart,Drop it like it’s hot! It’s flat 40-70% off,discount,cat_discount,cat_discount
ajiosmart,Global Escapade: International brands at mind-blowing prices!,"brand,price",cat_brand,cat_brand
ajiosmart,"Indie Edit: Exquisite dupattas, Turkish jewellery, heritage footwear and bags","beauty,product_category","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
ajiosmart,"Min. 50-80% off: Puma, Vans, BIBA, Levi’s, etc.","brand,discount,min_max","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,"hashtag AJIOrecommends: Punk and rock styles, ankle-highs, athleisure, etc.","#,product_category,style",cat_productcategory,cat_productcategory
ajiosmart,Extra 15% off: Welcome the new month with our new arrivals!,"extra,discount,new,launch",cat_discount,cat_discount
ajiosmart,Min. 50% off on New Arrivals by AJIO Own,"discount,min_max,new,launch",cat_discount,cat_discount
ajiosmart,Min. 63% off for 12 hours. Better rush!,"discount,min_max",cat_discount,cat_discount
ajiosmart,"New arrivals from Levi’s, USPA, Nike, Imara, etc.","brand,new,launch",cat_brand,cat_brand
ajiosmart,Get your style fix for less than Rs. 699!,"amount,budget,discount,get,style,you",cat_discount,cat_discount
ajiosmart,"Flat 50% off: Levi’s, BIBA, Puma, UCB, etc.","brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,Min. 50% off on must-haves for the season!,"discount,min_max,season","cat_discount,cat_seasonal","cat_discount,cat_seasonal"
ajiosmart,Half is better! Min. 50% off on must-have styles,"discount,get,min_max,style",cat_discount,cat_discount
ajiosmart,Flat 65% off: Rediscover Indie at never-before prices!,"before,discount,product_category,price","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Up to 70% off on the biggest global brands,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,Experience Brand Mania at Min. 40% off,"brand,discount,experience,min_max,feedback","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,Min. 67% off on AJIO Exclusives. 12 hrs only.,"discount,min_max",cat_discount,cat_discount
ajiosmart,Cure your sole addiction: Latest casual and formal shoes,"addict,cure,product_category,new,you",cat_productcategory,cat_productcategory
ajiosmart,Up to 60% off on AJIO Exclusives. Hurry!,discount,cat_discount,cat_discount
ajiosmart,Up to Rs.2200 off: Let the celebration begin!,"amount,budget,discount",cat_discount,cat_discount
ajiosmart,Up to Rs.2200 Off: Nail every occasion this season,"amount,budget,discount,season","cat_discount,cat_seasonal","cat_discount,cat_seasonal"
ajiosmart,Up to Rs.2200 off: Start the festive season with a bang,"amount,budget,discount,start,season","cat_discount,cat_seasonal","cat_discount,cat_seasonal"
ajiosmart,Min. 64% off on AJIO exclusives,"discount,min_max",cat_discount,cat_discount
ajiosmart,"Shop the trendiest international brands, right here",brand,cat_brand,cat_brand
ajiosmart,Flat 50% off on UCB! Hurry up and shop!,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
ajiosmart,Up to 75% off on festivewear essentials,"discount,product_category,collection","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,High Alert: Min. 40-70% off,"discount,min_max",cat_discount,cat_discount
ajiosmart,"Min. 65% off: Only for today, so hurry up!","discount,min_max",cat_discount,cat_discount
ajiosmart,Min 50% + 30% Off! Epic Fashion Sale,"discount,fashion,sale,min_max",cat_discount,cat_discount
ajiosmart,Epic Fashion Sale: Min 40% off on Ethnic Essentials,"discount,fashion,sale,product_category,min_max,collection","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
ajiosmart,Price Drop Alert! Min. 50 – 80% off,"budget,discount,min_max,price",cat_discount,cat_discount
ajiosmart,Min 40% + Extra 20% OFF: Be The Celebration,"extra,discount,min_max",cat_discount,cat_discount
ajiosmart,EVERYTHING under Rs. 1299,"amount,budget,discount",cat_discount,cat_discount
ajiosmart,Brand Spotlight: Internationally Loved,"brand,love",cat_brand,cat_brand
ajiosmart,AJIO Recommends: Trends you need to know,"know,recommendation,want,you",cat_other,cat_other
ajiosmart,Min 50% to 80% Off: Sparkling Sale,"discount,sale,min_max",cat_discount,cat_discount
ajiosmart,Min. 50% Off + Extra 30% Off: Sparkle in Style,"extra,discount,min_max,style",cat_discount,cat_discount
ajiosmart,FINAL CALL: Up to 70% off,discount,cat_discount,cat_discount
ajiosmart,The Under Rs.999 Store: Discover great styles for less,"amount,budget,accumulate,discount,style,super",cat_discount,cat_discount
ajiosmart,Min 50-80% off: Sparkle in style this Diwali,"discount,min_max,special_day,style","cat_discount,cat_special","cat_discount,cat_special"
ajiosmart,FLASH SALE! Min 67% off,"discount,sale,min_max",cat_discount,cat_discount
ajiosmart,Extra 40% off: Big Chill,"extra,discount",cat_discount,cat_discount
ajiosmart,Drop it like it’s hot! It’s flat 40-70% off!,discount,cat_discount,cat_discount
ajiosmart,Winter Mania: Min. 60% off,"discount,min_max,season","cat_discount,cat_seasonal","cat_discount,cat_seasonal"
